Date,Title,Summary,Source,URL
20220404,"Hertz plans to buy 65,000 EVs from Polestar over five years","Hertz Global Holdings Inc. announced plans to purchase 65,000 electric vehicles from Polestar over the next five years, indicating a bet on increasing EV curiosity among renters and a desire to diversify beyond Tesla. This deal follows Hertz's previous announcement to buy 100,000 Teslas, significantly expanding its electric fleet to appeal to corporate clients and ride-share drivers while potentially reducing maintenance costs. The purchase provides a stable revenue stream for Polestar as it expands its market presence and prepares for a public debut.",Al Jazeera,https://www.aljazeera.com/economy/2022/4/4/hertz-to-buy-65000-evs-from-polestar-over-five-years
20220404,"Tesla's factory opening is expected to draw thousands, so Del Valle is closing schools early","The Del Valle Independent School District is closing schools early due to an anticipated 15,000 attendees at the grand opening of Tesla's Gigafactory in eastern Travis County. The event, dubbed a ""Cyber Rodeo,"" is expected to cause significant traffic congestion, prompting the district to adjust dismissal times for elementary, middle, and high schools. This move aims to mitigate traffic issues as students head home while the event starts.",KUT,https://www.kut.org/austin/2022-04-04/teslas-factory-opening-is-expected-to-draw-thousands-so-del-valle-is-closing-schools-early
20220405,Not just Tesla: Hertz expands EV plan,"Hertz announced its plan to buy up to 65,000 electric vehicles from Polestar by 2027, marking its second major EV purchase after its deal with Tesla. This move is praised by EV advocates as it provides more opportunities for the public to experience driving electric cars through rentals. The new purchase also helps boost the Polestar brand, which plans to start producing its Polestar 3 model in South Carolina later this year.",E&E News by POLITICO,https://www.eenews.net/articles/not-just-tesla-hertz-expands-ev-plan/
20220405,"Stellantis says direct sales model could be 'win-win-win,' but dealers aren't sure","Stellantis is exploring a direct sales model, similar to Tesla, to simplify the car-buying process and reduce delivery costs. While the company believes this could be a ""win-win-win,"" its dealers are hesitant about the potential shift. Other traditional automakers like Volvo and Ford are also moving towards more online-focused models while still utilizing their dealer networks for sales and repairs.",The Detroit News,https://www.detroitnews.com/story/business/autos/chrysler/2022/04/05/stellantis-tesla-direct-sales-model-dealers/7067748001/
20220405,REE Automotive Appoints Josh Tech as Chief Operations Officer,"REE Automotive (Nasdaq: REE) has appointed Josh Tech, a former Tesla operations leader, as its new Chief Operations Officer. Tech brings over 23 years of experience in product development, manufacturing, and supply chain management, and will oversee REE's global operations, including the launch of integration centers in Austin, Texas, and Coventry, UK, as the company prepares for commercial production of its EV platforms in 2023. Josh replaces Michael Charlton, who will now serve as a strategic advisor.",GlobeNewswire,https://www.globenewswire.com/news-release/2022/04/05/2416634/0/en/Ree-Automotive-Appoints-Josh-Tech-as-Chief-Operations-Officer.html
20220405,Opinion: Twitter put Elon Musk on the board so he wouldn’t pull another Tesla,"Twitter appointed Elon Musk to its board, preventing a potential hostile takeover. This move avoids a repeat of what happened at Tesla, where Musk became the largest shareholder and eventually took control, despite not being a founder. The board seat agreement also restricts Musk from acquiring more than 15% of Twitter's stock.",MarketWatch,https://www.marketwatch.com/story/twitter-put-elon-musk-on-the-board-so-he-wouldnt-pull-another-tesla-11649179382?gaa_at=eafs&gaa_n=AWEtsqcpS8YWMzL17AeU23ux74DGvNV7_HGpxDzvj4v-hD7439z4NpoicsRz&gaa_ts=699afd4c&gaa_sig=MtCk7evDUhzKiJdeh2_aGWuJzvNlYMiIK1cPgd6TK0lsTo0lTFWxhDR6UR7_3uSSJ5C9-qLDSC-d2kCaH2pYpQ%3D%3D
20220405,"2 Years Later, FDG and FLV are Soaring","The American Century Focused Dynamic Growth ETF (FDG) and the American Century Focused Large Cap Value ETF (FLV), two active, semi-transparent ETFs, have seen significant growth two years after their launch. Since their inception on March 31, 2020, FDG and FLV have risen by 88.65% and 56.7% respectively, attracting a combined $296.4 million in net investor capital. FDG focuses on rapid-growth companies, while FLV targets value stocks to achieve long-term returns with minimized volatility.",ETF Database,https://etfdb.com/core-strategies-content-hub/2-years-later-fdg-and-flv-are-soaring/
20220406,Global Demand Opens Big Opportunity for Mexico Silver Producers,"Global demand for strategic metals like silver, copper, and nickel is rapidly increasing due to the production of electric vehicles and solar panels, with some experts predicting up to 14 times higher demand by 2030. This creates a significant opportunity for Mexico, the world's leading silver producer, to leverage its mining assets and meet the growing industrial demand. Companies like Tesla are even investing directly in securing their supply chains for these crucial battery and electronic components.",Mexico Business News,https://mexicobusiness.news/mining/news/global-demand-opens-big-opportunity-mexico-silver-producers
20220409,China EV maker Nio suspends production due to supply chain disruptions,"Chinese electric vehicle (EV) maker Nio has suspended production due to supply chain disruptions caused by China's strict COVID-19 containment measures. The company stated that supplier partners in multiple locations, including Jilin, Shanghai, and Jiangsu, have ceased operations, leading to a halt in car production and delayed deliveries. This situation mirrors similar production suspensions by other major automakers like Tesla and Volkswagen joint ventures in China.",Reuters,https://www.reuters.com/business/autos-transportation/china-ev-maker-nio-suspends-production-due-supply-chain-disruptions-2022-04-09/
20220412,Tesla’s world’s largest battery is moving ahead with expansion,"The Tesla Megapack system at Moss Landing, intended to be the world's largest battery, was shut down for months due to a fire investigation. Despite the shutdown, which PG&E and Vistra attribute to incidents unrelated to Tesla's batteries, the companies are moving forward with plans to expand the energy storage system this summer. All parties expect the CPUC to approve the expansion.",Electrek,https://electrek.co/2022/04/12/tesla-worlds-largest-battery-megapack-shut-down-months-investigation-expansion/
20220413,This Chip Maker Supplies Tesla and Apple. Its Stock Could Get a Boost as Shortages Continue.,Dutch-Swiss chip maker STMicroelectronics has experienced a boom in business due to increasing global demand and persistent supply constraints. The company supplies chips to major tech firms like Tesla and Apple. Its stock is projected to benefit from the ongoing semiconductor shortages in the market.,Barron's,https://www.barrons.com/articles/stmicroelectronics-stock-price-chip-supplier-tesla-apple-51649837701?gaa_at=eafs&gaa_n=AWEtsqfA6QhXxsH-RXcb0bzY2aznoxxSLgstwjX0dDYwPAcqid4qQwvBzHDT&gaa_ts=699b03f5&gaa_sig=tJ86QEH7EzMuJrnLCmaj4J__9bVkSSF61krXSpBzX-HBNDuKyeCVD9zqDB5HNB3H204b7qB_fpk9mF-xIBaPuw%3D%3D
20220414,"Judge finds Tesla liable to Black former worker who alleged bias, but slashes payout","A federal judge has ruled that Tesla is liable to a Black former elevator operator, Owen Diaz, who alleged the company ignored racial abuse at its Fremont factory. While upholding Tesla's liability, the judge significantly reduced a jury's nearly $137 million award to $15 million. Diaz's lawyer plans to appeal the lowered damages, stating the reduced amount does not fully reflect the harm or the reprehensibility of Tesla's conduct.",CNBC,https://www.cnbc.com/2022/04/14/judge-finds-tesla-liable-to-black-former-worker-who-alleged-bias-but-slashes-payout.html
